0,2.709897347416336,0.9327074641444009
1,0.5952563574737724,0.084660767331062
2,0.6465974637088948,1.5051055757143974
3,-0.2560292302106973,-0.37940393837497516
4,-0.4588968854968698,-1.1038501075304605
5,-0.6055159782501505,4.897210513885297
6,-0.44359919098715184,-1.501474352871917
7,-1.3895393703969603,-1.95345671376323
8,-0.9331128368139616,0.41816016186973737
9,-0.43810488366289063,-1.636881348594804
10,-1.457565309118945,-2.3643038321615144
11,-1.1499410033517052,-1.9216800829505218
12,-1.4862450046392042,-2.939885748878998
13,0.2100392964326602,-1.1400639432455029
14,-1.5120977225567913,-1.6306233758873798
15,-1.6531608395802322,-2.4916884483331265
16,-1.753329723328352,-2.8963236699209496
17,-1.3399098113382935,-1.0955843882196967
18,-1.8324322117929115,-2.3449511379003525
19,-1.7030619028468208,-1.8422477213556276
20,-2.0995158721285407,-2.473688915467766
21,-1.960036006793962,-3.2653844177394227
22,-1.1421008264718693,-0.6787454154999817
23,-1.9473859058925882,-1.6010963090640657
24,-2.434614788516774,-0.372175015262602
25,-2.428401544774533,0.3396194341099438
26,-1.8914892723318188,-3.709229909321841
27,-2.318895277773845,-2.5027884514454533
28,-1.0565809616164188,4.63414885958328
29,-1.9848474418977275,-1.3067751594764345
30,-2.3840597625996454,-0.756494983099401
31,-1.9243022918351926,8.653690789038698
32,-2.1468110324058216,-4.055343177279129
33,-1.9688666254645795,-3.413374776349348
34,-2.0336385201313534,-2.841080935562358
35,-1.9334560410818085,-2.685158911845921
36,-2.257306189998053,-1.6839681787498515
37,-2.441048999683699,-2.9369754690064034
38,-2.026783287085709,-0.2519497402724536
39,-2.478092351881787,-3.370661098729162
40,-2.5584684142726473,-4.3302417822620445
41,-2.5607439941348273,-0.8903987660511014
42,-2.369921347030322,-2.732577624675982
43,-2.44587722341239,-3.3863576356978977
44,-2.8430347675486702,-2.483646998510641
45,-2.806809693353716,-3.1714795576956343
46,-2.9614365175832065,-3.296278971740428
47,-2.8734803759492933,-3.6251041744561756
48,-2.46357446066977,-1.3527758627143853
49,-2.9396817645581903,-1.0496915899874533
50,-2.982041494454461,-3.841181457919233
51,-2.743026510247728,-1.604649418964982
52,-2.7933731679921037,-2.9096889325472364
53,-2.3583094487068594,-3.6843640255906127
54,-2.732035910816194,-1.8056591600179672
55,-2.534723974478402,-0.40661980003556786
56,-2.7866390537819825,-3.2857512440669403
57,-3.100746290863026,-2.1796865603845457
58,-2.4533239029115066,-3.5366564012844774
59,-3.085161212629464,-2.194417031882468
60,-3.1017804853763664,-3.3924207461669162
61,-2.7085479941306403,-3.5260019164724166
62,-2.570368195080664,-3.83220395495129
63,-3.1341701014796852,-3.9897163810537144
64,-3.131277071099612,-3.4751550978159202
65,-2.968068202165887,-3.783847344272277
66,-3.100748258296517,0.14779812990523436
67,-2.872745333064813,-4.037375659627073
68,-3.1798134996453884,-2.8647345344207302
69,-2.6669544202217366,-2.5230187266407644
70,-3.0119825048066557,-2.560780087869395
71,-3.013772777689155,-3.9284570755108312
72,-2.805650259300819,-4.121975072823903
73,-2.027890422742348,-0.886417089646463
74,-2.7951472019340144,-2.5918293878126217
75,-2.958845285163261,-2.694247980547302
76,-3.095984550321009,-3.2883843734915206
77,-3.2549995699431746,-4.842274521943182
78,-1.1736742848355788,1.5570084899663925
79,-1.4805619277176447,-3.259619723457624
80,-2.831554778004647,-4.219307991730816
81,-2.816430381432292,-3.307773261632332
82,-3.0680327663838396,-2.0701126387233244
83,-2.6936476230795963,-2.1184889514766194
84,-3.1661431980668566,-4.426987536361112
85,-2.991545237967512,-3.1748346668832443
86,-3.1183195825982692,-3.8075241547297027
87,-3.4245115969271867,-4.250445645740804
88,-3.5648087962312274,-4.1902134387808685
89,-3.4872750041715337,-2.772022780797937
90,-3.0968538012646603,-2.5344142813153345
91,-3.3807502960960845,-3.9425298635135677
92,-3.137332489657638,-1.7838625314864605
93,-2.688998850455391,-2.75533295293366
94,-3.0184315027698174,-1.1681712362915277
95,-2.669652007689001,-3.7947543383822504
96,-3.4926814782641484,-3.9936842655434326
97,-2.693238275742624,-4.090193891295177
98,-3.1077786078629286,-4.353715114295483
99,-3.2075336050998886,-4.016063355566824
100,-3.1907794327940793,-3.984724625150728
101,-3.69304023993609,-4.316366321633241
102,-3.1880278054566586,-4.591911534066586
103,-3.5199659179488663,-3.041497200398761
104,-3.265115946948936,-3.61586954350145
105,-3.4424407789483666,-2.8605577127241038
106,-3.4739478775496537,-4.420839582515113
107,-3.4868736995747893,-4.423096268054317
108,-3.246243095582031,-2.4699776155655
109,-3.2966740423478766,-3.022235516650493
110,-3.4317618780944033,-3.13410548953449
111,-3.3814833027208806,-3.0732119153527653
112,3.9119725113749153,3.9207519336658367
113,-3.0426254550577143,-3.126343978459344
114,-2.7187640006868605,-1.601684743524803
115,-2.903453278473171,-4.148811515749378
116,-3.5222483533369084,-3.649801356526201
117,-2.928432023242931,-3.324844113605864
118,-3.5176369020191487,-3.284352413159521
119,-3.2118185743223875,-3.5665951971622074
120,-3.767952978145331,-3.8371612258693752
121,-3.0506902515502587,1.9686597350382191
122,-3.7489328971263602,-4.2117796282092215
123,-3.362734337846632,-3.995531305670738
124,-3.2362510535120235,-3.3675769088680254
125,-3.808643524313811,-3.551413796403829
126,-3.667017058353667,-4.033278302673032
127,-3.621692245714075,-4.379402473294998
128,-3.30773129746085,-2.7308412144946703
129,-3.316765958740143,-3.72126765837482
130,-3.6890046042681206,-3.8869236819446087
131,-3.351877197619615,-2.3300096311688643
132,-3.5428468365847947,-1.5267840285292442
133,-3.374994704705023,-4.731494797968908
134,-3.413940010910301,-3.2986539569683373
135,-3.684240392607171,-4.005155965357142
136,-3.7968280631001106,-2.945060886826147
137,-3.556645980553003,-2.4740361518993534
138,-3.1074529078556226,-4.245997040313394
139,-3.775046753580682,-4.096554062986637
140,-3.515612192741537,-2.9322132074397387
141,-3.3638688577309948,-3.9061627114082085
142,-3.567895303403202,-3.4302931942648307
143,-3.5599122991217884,-0.6167032004279249
144,-3.6333115006003935,-4.200133779031389
145,-3.16726754399715,-3.9723333086928023
146,-3.1568056347663513,-4.306133720366394
147,-3.63854167975951,-1.6942575608297963
148,-3.3017487034012447,-2.4447493073256577
149,-3.3944519568962277,-1.9794080081423198
